sep=;
Anlagennummer;Zaehlpunkt;Tarif;Statistikzeitraum Beginn;Statistikzeitraum Ende;Wert;Einheit;Messwert: VAL...gemessen, EST...rechnerisch ermittelt
12345678;AT0080123456789012345678901234567;;18.07.2023 11:45;18.07.2023 12:00;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 12:00;18.07.2023 12:15;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 12:15;18.07.2023 12:30;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 12:30;18.07.2023 12:45;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 12:45;18.07.2023 13:00;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 13:00;18.07.2023 13:15;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 13:15;18.07.2023 13:30;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 13:30;18.07.2023 13:45;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 13:45;18.07.2023 14:00;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 14:00;18.07.2023 14:15;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 14:15;18.07.2023 14:30;0,053;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 14:30;18.07.2023 14:45;0,049;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 14:45;18.07.2023 15:00;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 15:00;18.07.2023 15:15;0,027;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 15:15;18.07.2023 15:30;0,048;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 15:30;18.07.2023 15:45;0,037;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 15:45;18.07.2023 16:00;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 16:00;18.07.2023 16:15;0,038;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 16:15;18.07.2023 16:30;0,046;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 16:30;18.07.2023 16:45;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 16:45;18.07.2023 17:00;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 17:00;18.07.2023 17:15;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 17:15;18.07.2023 17:30;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 17:30;18.07.2023 17:45;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 17:45;18.07.2023 18:00;0,033;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 18:00;18.07.2023 18:15;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 18:15;18.07.2023 18:30;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 18:30;18.07.2023 18:45;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 18:45;18.07.2023 19:00;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 19:00;18.07.2023 19:15;0,139;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 19:15;18.07.2023 19:30;0,121;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 19:30;18.07.2023 19:45;0,404;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 19:45;18.07.2023 20:00;0,131;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 20:00;18.07.2023 20:15;0,372;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 20:15;18.07.2023 20:30;0,122;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 20:30;18.07.2023 20:45;0,048;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 20:45;18.07.2023 21:00;0,044;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 21:00;18.07.2023 21:15;0,043;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 21:15;18.07.2023 21:30;0,038;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 21:30;18.07.2023 21:45;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 21:45;18.07.2023 22:00;0,037;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 22:00;18.07.2023 22:15;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 22:15;18.07.2023 22:30;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 22:30;18.07.2023 22:45;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 22:45;18.07.2023 23:00;0,036;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 23:00;18.07.2023 23:15;0,044;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 23:15;18.07.2023 23:30;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 23:30;18.07.2023 23:45;0,046;KWH;VAL
12345678;AT0080123456789012345678901234567;;18.07.2023 23:45;19.07.2023 00:00;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 00:00;19.07.2023 00:15;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 00:15;19.07.2023 00:30;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 00:30;19.07.2023 00:45;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 00:45;19.07.2023 01:00;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 01:00;19.07.2023 01:15;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 01:15;19.07.2023 01:30;0,035;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 01:30;19.07.2023 01:45;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 01:45;19.07.2023 02:00;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 02:00;19.07.2023 02:15;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 02:15;19.07.2023 02:30;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 02:30;19.07.2023 02:45;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 02:45;19.07.2023 03:00;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 03:00;19.07.2023 03:15;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 03:15;19.07.2023 03:30;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 03:30;19.07.2023 03:45;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 03:45;19.07.2023 04:00;0,036;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 04:00;19.07.2023 04:15;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 04:15;19.07.2023 04:30;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 04:30;19.07.2023 04:45;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 04:45;19.07.2023 05:00;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 05:00;19.07.2023 05:15;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 05:15;19.07.2023 05:30;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 05:30;19.07.2023 05:45;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 05:45;19.07.2023 06:00;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 06:00;19.07.2023 06:15;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 06:15;19.07.2023 06:30;0,084;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 06:30;19.07.2023 06:45;0,085;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 06:45;19.07.2023 07:00;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 07:00;19.07.2023 07:15;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 07:15;19.07.2023 07:30;0,047;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 07:30;19.07.2023 07:45;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 07:45;19.07.2023 08:00;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 08:00;19.07.2023 08:15;0,061;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 08:15;19.07.2023 08:30;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 08:30;19.07.2023 08:45;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 08:45;19.07.2023 09:00;0,04;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 09:00;19.07.2023 09:15;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 09:15;19.07.2023 09:30;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 09:30;19.07.2023 09:45;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 09:45;19.07.2023 10:00;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 10:00;19.07.2023 10:15;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 10:15;19.07.2023 10:30;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 10:30;19.07.2023 10:45;0,035;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 10:45;19.07.2023 11:00;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 11:00;19.07.2023 11:15;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 11:15;19.07.2023 11:30;0,041;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 11:30;19.07.2023 11:45;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 11:45;19.07.2023 12:00;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 12:00;19.07.2023 12:15;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 12:15;19.07.2023 12:30;0,054;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 12:30;19.07.2023 12:45;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 12:45;19.07.2023 13:00;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 13:00;19.07.2023 13:15;0,04;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 13:15;19.07.2023 13:30;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 13:30;19.07.2023 13:45;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 13:45;19.07.2023 14:00;0,049;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 14:00;19.07.2023 14:15;0,033;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 14:15;19.07.2023 14:30;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 14:30;19.07.2023 14:45;0,036;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 14:45;19.07.2023 15:00;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 15:00;19.07.2023 15:15;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 15:15;19.07.2023 15:30;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 15:30;19.07.2023 15:45;0,036;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 15:45;19.07.2023 16:00;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 16:00;19.07.2023 16:15;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 16:15;19.07.2023 16:30;0,042;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 16:30;19.07.2023 16:45;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 16:45;19.07.2023 17:00;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 17:00;19.07.2023 17:15;0,035;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 17:15;19.07.2023 17:30;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 17:30;19.07.2023 17:45;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 17:45;19.07.2023 18:00;0,311;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 18:00;19.07.2023 18:15;0,228;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 18:15;19.07.2023 18:30;0,048;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 18:30;19.07.2023 18:45;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 18:45;19.07.2023 19:00;0,049;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 19:00;19.07.2023 19:15;0,054;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 19:15;19.07.2023 19:30;0,06;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 19:30;19.07.2023 19:45;0,078;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 19:45;19.07.2023 20:00;0,086;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 20:00;19.07.2023 20:15;0,048;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 20:15;19.07.2023 20:30;0,041;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 20:30;19.07.2023 20:45;0,057;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 20:45;19.07.2023 21:00;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 21:00;19.07.2023 21:15;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 21:15;19.07.2023 21:30;0,05;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 21:30;19.07.2023 21:45;0,038;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 21:45;19.07.2023 22:00;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 22:00;19.07.2023 22:15;0,043;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 22:15;19.07.2023 22:30;0,046;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 22:30;19.07.2023 22:45;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 22:45;19.07.2023 23:00;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 23:00;19.07.2023 23:15;0,037;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 23:15;19.07.2023 23:30;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 23:30;19.07.2023 23:45;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;19.07.2023 23:45;20.07.2023 00:00;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 00:00;20.07.2023 00:15;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 00:15;20.07.2023 00:30;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 00:30;20.07.2023 00:45;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 00:45;20.07.2023 01:00;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 01:00;20.07.2023 01:15;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 01:15;20.07.2023 01:30;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 01:30;20.07.2023 01:45;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 01:45;20.07.2023 02:00;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 02:00;20.07.2023 02:15;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 02:15;20.07.2023 02:30;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 02:30;20.07.2023 02:45;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 02:45;20.07.2023 03:00;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 03:00;20.07.2023 03:15;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 03:15;20.07.2023 03:30;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 03:30;20.07.2023 03:45;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 03:45;20.07.2023 04:00;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 04:00;20.07.2023 04:15;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 04:15;20.07.2023 04:30;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 04:30;20.07.2023 04:45;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 04:45;20.07.2023 05:00;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 05:00;20.07.2023 05:15;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 05:15;20.07.2023 05:30;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 05:30;20.07.2023 05:45;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 05:45;20.07.2023 06:00;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 06:00;20.07.2023 06:15;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 06:15;20.07.2023 06:30;0,085;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 06:30;20.07.2023 06:45;0,075;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 06:45;20.07.2023 07:00;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 07:00;20.07.2023 07:15;0,037;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 07:15;20.07.2023 07:30;0,039;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 07:30;20.07.2023 07:45;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 07:45;20.07.2023 08:00;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 08:00;20.07.2023 08:15;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 08:15;20.07.2023 08:30;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 08:30;20.07.2023 08:45;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 08:45;20.07.2023 09:00;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 09:00;20.07.2023 09:15;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 09:15;20.07.2023 09:30;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 09:30;20.07.2023 09:45;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 09:45;20.07.2023 10:00;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 10:00;20.07.2023 10:15;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 10:15;20.07.2023 10:30;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 10:30;20.07.2023 10:45;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 10:45;20.07.2023 11:00;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 11:00;20.07.2023 11:15;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 11:15;20.07.2023 11:30;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 11:30;20.07.2023 11:45;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 11:45;20.07.2023 12:00;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 12:00;20.07.2023 12:15;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 12:15;20.07.2023 12:30;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 12:30;20.07.2023 12:45;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 12:45;20.07.2023 13:00;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 13:00;20.07.2023 13:15;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 13:15;20.07.2023 13:30;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 13:30;20.07.2023 13:45;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 13:45;20.07.2023 14:00;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 14:00;20.07.2023 14:15;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 14:15;20.07.2023 14:30;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 14:30;20.07.2023 14:45;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 14:45;20.07.2023 15:00;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 15:00;20.07.2023 15:15;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 15:15;20.07.2023 15:30;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 15:30;20.07.2023 15:45;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 15:45;20.07.2023 16:00;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 16:00;20.07.2023 16:15;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 16:15;20.07.2023 16:30;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 16:30;20.07.2023 16:45;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 16:45;20.07.2023 17:00;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 17:00;20.07.2023 17:15;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 17:15;20.07.2023 17:30;0,133;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 17:30;20.07.2023 17:45;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 17:45;20.07.2023 18:00;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 18:00;20.07.2023 18:15;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 18:15;20.07.2023 18:30;0,045;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 18:30;20.07.2023 18:45;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 18:45;20.07.2023 19:00;0,049;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 19:00;20.07.2023 19:15;0,278;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 19:15;20.07.2023 19:30;0,357;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 19:30;20.07.2023 19:45;0,058;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 19:45;20.07.2023 20:00;0,057;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 20:00;20.07.2023 20:15;0,047;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 20:15;20.07.2023 20:30;0,113;KWH;VAL
12345678;AT0080123456789012345678901234567;;20.07.2023 20:30;20.07.2023 20:45;0,449;KWH;VAL
