Startdatum;Enddatum;Zählpunktbezeichnung;Name der Energiegemeinschaft;ID der Energiegemeinschaft;OBIS;OBIS Kurzbeschreibung;Wert;Einheit;Qualität;Qualität Beschreibung
16.09.2025 02:45;16.09.2025 03:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,153;kWh;L1;Echtwert gemessen
16.09.2025 03:00;16.09.2025 03:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,159;kWh;L1;Echtwert gemessen
16.09.2025 03:15;16.09.2025 03:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,155;kWh;L1;Echtwert gemessen
16.09.2025 03:30;16.09.2025 03:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,157;kWh;L1;Echtwert gemessen
16.09.2025 03:45;16.09.2025 04:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,162;kWh;L1;Echtwert gemessen
16.09.2025 04:00;16.09.2025 04:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,175;kWh;L1;Echtwert gemessen
16.09.2025 04:15;16.09.2025 04:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,176;kWh;L1;Echtwert gemessen
16.09.2025 04:30;16.09.2025 04:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,173;kWh;L1;Echtwert gemessen
16.09.2025 04:45;16.09.2025 05:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,169;kWh;L1;Echtwert gemessen
16.09.2025 05:00;16.09.2025 05:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,16;kWh;L1;Echtwert gemessen
16.09.2025 05:15;16.09.2025 05:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,154;kWh;L1;Echtwert gemessen
16.09.2025 05:30;16.09.2025 05:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,159;kWh;L1;Echtwert gemessen
16.09.2025 05:45;16.09.2025 06:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,152;kWh;L1;Echtwert gemessen
16.09.2025 06:00;16.09.2025 06:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,156;kWh;L1;Echtwert gemessen
16.09.2025 06:15;16.09.2025 06:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,159;kWh;L1;Echtwert gemessen
16.09.2025 06:30;16.09.2025 06:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,155;kWh;L1;Echtwert gemessen
16.09.2025 06:45;16.09.2025 07:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,157;kWh;L1;Echtwert gemessen
16.09.2025 07:00;16.09.2025 07:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,154;kWh;L1;Echtwert gemessen
16.09.2025 07:15;16.09.2025 07:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,153;kWh;L1;Echtwert gemessen
16.09.2025 07:30;16.09.2025 07:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,16;kWh;L1;Echtwert gemessen
16.09.2025 07:45;16.09.2025 08:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,156;kWh;L1;Echtwert gemessen
16.09.2025 08:00;16.09.2025 08:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,161;kWh;L1;Echtwert gemessen
16.09.2025 08:15;16.09.2025 08:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,174;kWh;L1;Echtwert gemessen
16.09.2025 08:30;16.09.2025 08:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,163;kWh;L1;Echtwert gemessen
16.09.2025 08:45;16.09.2025 09:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,163;kWh;L1;Echtwert gemessen
16.09.2025 09:00;16.09.2025 09:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,159;kWh;L1;Echtwert gemessen
16.09.2025 09:15;16.09.2025 09:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,159;kWh;L1;Echtwert gemessen
16.09.2025 09:30;16.09.2025 09:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,164;kWh;L1;Echtwert gemessen
16.09.2025 09:45;16.09.2025 10:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,184;kWh;L1;Echtwert gemessen
16.09.2025 10:00;16.09.2025 10:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,213;kWh;L1;Echtwert gemessen
16.09.2025 10:15;16.09.2025 10:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,166;kWh;L1;Echtwert gemessen
16.09.2025 10:30;16.09.2025 10:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,158;kWh;L1;Echtwert gemessen
16.09.2025 10:45;16.09.2025 11:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,159;kWh;L1;Echtwert gemessen
16.09.2025 11:00;16.09.2025 11:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,162;kWh;L1;Echtwert gemessen
16.09.2025 11:15;16.09.2025 11:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,161;kWh;L1;Echtwert gemessen
16.09.2025 11:30;16.09.2025 11:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,325;kWh;L1;Echtwert gemessen
16.09.2025 11:45;16.09.2025 12:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,189;kWh;L1;Echtwert gemessen
16.09.2025 12:00;16.09.2025 12:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,164;kWh;L1;Echtwert gemessen
16.09.2025 12:15;16.09.2025 12:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,167;kWh;L1;Echtwert gemessen
16.09.2025 12:30;16.09.2025 12:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,168;kWh;L1;Echtwert gemessen
16.09.2025 12:45;16.09.2025 13:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,161;kWh;L1;Echtwert gemessen
16.09.2025 13:00;16.09.2025 13:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,167;kWh;L1;Echtwert gemessen
16.09.2025 13:15;16.09.2025 13:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,163;kWh;L1;Echtwert gemessen
16.09.2025 13:30;16.09.2025 13:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,166;kWh;L1;Echtwert gemessen
16.09.2025 13:45;16.09.2025 14:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,167;kWh;L1;Echtwert gemessen
16.09.2025 14:00;16.09.2025 14:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,163;kWh;L1;Echtwert gemessen
16.09.2025 14:15;16.09.2025 14:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,172;kWh;L1;Echtwert gemessen
16.09.2025 14:30;16.09.2025 14:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,155;kWh;L1;Echtwert gemessen
16.09.2025 14:45;16.09.2025 15:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,569;kWh;L1;Echtwert gemessen
16.09.2025 15:00;16.09.2025 15:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,33;kWh;L1;Echtwert gemessen
16.09.2025 15:15;16.09.2025 15:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,172;kWh;L1;Echtwert gemessen
16.09.2025 15:30;16.09.2025 15:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,153;kWh;L1;Echtwert gemessen
16.09.2025 15:45;16.09.2025 16:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,155;kWh;L1;Echtwert gemessen
16.09.2025 16:00;16.09.2025 16:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,149;kWh;L1;Echtwert gemessen
16.09.2025 16:15;16.09.2025 16:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,155;kWh;L1;Echtwert gemessen
16.09.2025 16:30;16.09.2025 16:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,149;kWh;L1;Echtwert gemessen
16.09.2025 16:45;16.09.2025 17:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,16;kWh;L1;Echtwert gemessen
16.09.2025 17:00;16.09.2025 17:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,156;kWh;L1;Echtwert gemessen
16.09.2025 17:15;16.09.2025 17:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,16;kWh;L1;Echtwert gemessen
16.09.2025 17:30;16.09.2025 17:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,158;kWh;L1;Echtwert gemessen
16.09.2025 17:45;16.09.2025 18:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,158;kWh;L1;Echtwert gemessen
16.09.2025 18:00;16.09.2025 18:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,193;kWh;L1;Echtwert gemessen
16.09.2025 18:15;16.09.2025 18:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,473;kWh;L1;Echtwert gemessen
16.09.2025 18:30;16.09.2025 18:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,314;kWh;L1;Echtwert gemessen
16.09.2025 18:45;16.09.2025 19:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,61;kWh;L1;Echtwert gemessen
16.09.2025 19:00;16.09.2025 19:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,223;kWh;L1;Echtwert gemessen
16.09.2025 19:15;16.09.2025 19:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,466;kWh;L1;Echtwert gemessen
16.09.2025 19:30;16.09.2025 19:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,219;kWh;L1;Echtwert gemessen
16.09.2025 19:45;16.09.2025 20:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,217;kWh;L1;Echtwert gemessen
16.09.2025 20:00;16.09.2025 20:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,624;kWh;L1;Echtwert gemessen
16.09.2025 20:15;16.09.2025 20:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,259;kWh;L1;Echtwert gemessen
16.09.2025 20:30;16.09.2025 20:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,184;kWh;L1;Echtwert gemessen
16.09.2025 20:45;16.09.2025 21:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,174;kWh;L1;Echtwert gemessen
16.09.2025 21:00;16.09.2025 21:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,177;kWh;L1;Echtwert gemessen
16.09.2025 21:15;16.09.2025 21:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,172;kWh;L1;Echtwert gemessen
16.09.2025 21:30;16.09.2025 21:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,174;kWh;L1;Echtwert gemessen
16.09.2025 21:45;16.09.2025 22:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,178;kWh;L1;Echtwert gemessen
16.09.2025 22:00;16.09.2025 22:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,173;kWh;L1;Echtwert gemessen
16.09.2025 22:15;16.09.2025 22:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,174;kWh;L1;Echtwert gemessen
16.09.2025 22:30;16.09.2025 22:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,174;kWh;L1;Echtwert gemessen
16.09.2025 22:45;16.09.2025 23:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,171;kWh;L1;Echtwert gemessen
16.09.2025 23:00;16.09.2025 23:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,178;kWh;L1;Echtwert gemessen
16.09.2025 23:15;16.09.2025 23:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,173;kWh;L1;Echtwert gemessen
16.09.2025 23:30;16.09.2025 23:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,174;kWh;L1;Echtwert gemessen
16.09.2025 23:45;17.09.2025 00:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,177;kWh;L1;Echtwert gemessen
17.09.2025 00:00;17.09.2025 00:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,171;kWh;L1;Echtwert gemessen
17.09.2025 00:15;17.09.2025 00:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,19;kWh;L1;Echtwert gemessen
17.09.2025 00:30;17.09.2025 00:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,313;kWh;L1;Echtwert gemessen
17.09.2025 00:45;17.09.2025 01:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,195;kWh;L1;Echtwert gemessen
17.09.2025 01:00;17.09.2025 01:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,198;kWh;L1;Echtwert gemessen
17.09.2025 01:15;17.09.2025 01:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,182;kWh;L1;Echtwert gemessen
17.09.2025 01:30;17.09.2025 01:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,185;kWh;L1;Echtwert gemessen
17.09.2025 01:45;17.09.2025 02:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,164;kWh;L1;Echtwert gemessen
17.09.2025 02:00;17.09.2025 02:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,164;kWh;L1;Echtwert gemessen
17.09.2025 02:15;17.09.2025 02:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,164;kWh;L1;Echtwert gemessen
17.09.2025 02:30;17.09.2025 02:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,159;kWh;L1;Echtwert gemessen
17.09.2025 02:45;17.09.2025 03:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,165;kWh;L1;Echtwert gemessen
17.09.2025 03:00;17.09.2025 03:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,161;kWh;L1;Echtwert gemessen
17.09.2025 03:15;17.09.2025 03:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,162;kWh;L1;Echtwert gemessen
17.09.2025 03:30;17.09.2025 03:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,165;kWh;L1;Echtwert gemessen
17.09.2025 03:45;17.09.2025 04:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,176;kWh;L1;Echtwert gemessen
17.09.2025 04:00;17.09.2025 04:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,215;kWh;L1;Echtwert gemessen
17.09.2025 04:15;17.09.2025 04:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,187;kWh;L1;Echtwert gemessen
17.09.2025 04:30;17.09.2025 04:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,166;kWh;L1;Echtwert gemessen
17.09.2025 04:45;17.09.2025 05:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,169;kWh;L1;Echtwert gemessen
17.09.2025 05:00;17.09.2025 05:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,161;kWh;L1;Echtwert gemessen
17.09.2025 05:15;17.09.2025 05:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,163;kWh;L1;Echtwert gemessen
17.09.2025 05:30;17.09.2025 05:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,166;kWh;L1;Echtwert gemessen
17.09.2025 05:45;17.09.2025 06:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,162;kWh;L1;Echtwert gemessen
17.09.2025 06:00;17.09.2025 06:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,165;kWh;L1;Echtwert gemessen
17.09.2025 06:15;17.09.2025 06:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,16;kWh;L1;Echtwert gemessen
17.09.2025 06:30;17.09.2025 06:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,161;kWh;L1;Echtwert gemessen
17.09.2025 06:45;17.09.2025 07:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,168;kWh;L1;Echtwert gemessen
17.09.2025 07:00;17.09.2025 07:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,16;kWh;L1;Echtwert gemessen
17.09.2025 07:15;17.09.2025 07:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,161;kWh;L1;Echtwert gemessen
17.09.2025 07:30;17.09.2025 07:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,166;kWh;L1;Echtwert gemessen
17.09.2025 07:45;17.09.2025 08:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,161;kWh;L1;Echtwert gemessen
17.09.2025 08:00;17.09.2025 08:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,168;kWh;L1;Echtwert gemessen
17.09.2025 08:15;17.09.2025 08:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,174;kWh;L1;Echtwert gemessen
17.09.2025 08:30;17.09.2025 08:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,193;kWh;L1;Echtwert gemessen
17.09.2025 08:45;17.09.2025 09:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,177;kWh;L1;Echtwert gemessen
17.09.2025 09:00;17.09.2025 09:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,171;kWh;L1;Echtwert gemessen
17.09.2025 09:15;17.09.2025 09:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,171;kWh;L1;Echtwert gemessen
17.09.2025 09:30;17.09.2025 09:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,176;kWh;L1;Echtwert gemessen
17.09.2025 09:45;17.09.2025 10:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,163;kWh;L1;Echtwert gemessen
17.09.2025 10:00;17.09.2025 10:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,167;kWh;L1;Echtwert gemessen
17.09.2025 10:15;17.09.2025 10:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,263;kWh;L1;Echtwert gemessen
17.09.2025 10:30;17.09.2025 10:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,53;kWh;L1;Echtwert gemessen
17.09.2025 10:45;17.09.2025 11:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,511;kWh;L1;Echtwert gemessen
17.09.2025 11:00;17.09.2025 11:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,313;kWh;L1;Echtwert gemessen
17.09.2025 11:15;17.09.2025 11:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,703;kWh;L1;Echtwert gemessen
17.09.2025 11:30;17.09.2025 11:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,423;kWh;L1;Echtwert gemessen
17.09.2025 11:45;17.09.2025 12:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,356;kWh;L1;Echtwert gemessen
17.09.2025 12:00;17.09.2025 12:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,22;kWh;L1;Echtwert gemessen
17.09.2025 12:15;17.09.2025 12:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,405;kWh;L1;Echtwert gemessen
17.09.2025 12:30;17.09.2025 12:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,788;kWh;L1;Echtwert gemessen
17.09.2025 12:45;17.09.2025 13:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,549;kWh;L1;Echtwert gemessen
17.09.2025 13:00;17.09.2025 13:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,789;kWh;L1;Echtwert gemessen
17.09.2025 13:15;17.09.2025 13:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,183;kWh;L1;Echtwert gemessen
17.09.2025 13:30;17.09.2025 13:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,188;kWh;L1;Echtwert gemessen
17.09.2025 13:45;17.09.2025 14:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,236;kWh;L1;Echtwert gemessen
17.09.2025 14:00;17.09.2025 14:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,19;kWh;L1;Echtwert gemessen
17.09.2025 14:15;17.09.2025 14:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,19;kWh;L1;Echtwert gemessen
17.09.2025 14:30;17.09.2025 14:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,182;kWh;L1;Echtwert gemessen
17.09.2025 14:45;17.09.2025 15:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,187;kWh;L1;Echtwert gemessen
17.09.2025 15:00;17.09.2025 15:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,185;kWh;L1;Echtwert gemessen
17.09.2025 15:15;17.09.2025 15:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,479;kWh;L1;Echtwert gemessen
17.09.2025 15:30;17.09.2025 15:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,529;kWh;L1;Echtwert gemessen
17.09.2025 15:45;17.09.2025 16:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,307;kWh;L1;Echtwert gemessen
17.09.2025 16:00;17.09.2025 16:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,386;kWh;L1;Echtwert gemessen
17.09.2025 16:15;17.09.2025 16:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,195;kWh;L1;Echtwert gemessen
17.09.2025 16:30;17.09.2025 16:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,217;kWh;L1;Echtwert gemessen
17.09.2025 16:45;17.09.2025 17:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,6;kWh;L1;Echtwert gemessen
17.09.2025 17:00;17.09.2025 17:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,159;kWh;L1;Echtwert gemessen
17.09.2025 17:15;17.09.2025 17:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,163;kWh;L1;Echtwert gemessen
17.09.2025 17:30;17.09.2025 17:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,166;kWh;L1;Echtwert gemessen
17.09.2025 17:45;17.09.2025 18:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,173;kWh;L1;Echtwert gemessen
17.09.2025 18:00;17.09.2025 18:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,225;kWh;L1;Echtwert gemessen
17.09.2025 18:15;17.09.2025 18:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,178;kWh;L1;Echtwert gemessen
17.09.2025 18:30;17.09.2025 18:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,164;kWh;L1;Echtwert gemessen
17.09.2025 18:45;17.09.2025 19:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,188;kWh;L1;Echtwert gemessen
17.09.2025 19:00;17.09.2025 19:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,195;kWh;L1;Echtwert gemessen
17.09.2025 19:15;17.09.2025 19:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,198;kWh;L1;Echtwert gemessen
17.09.2025 19:30;17.09.2025 19:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,203;kWh;L1;Echtwert gemessen
17.09.2025 19:45;17.09.2025 20:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,197;kWh;L1;Echtwert gemessen
17.09.2025 20:00;17.09.2025 20:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,194;kWh;L1;Echtwert gemessen
17.09.2025 20:15;17.09.2025 20:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,201;kWh;L1;Echtwert gemessen
17.09.2025 20:30;17.09.2025 20:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,18;kWh;L1;Echtwert gemessen
17.09.2025 20:45;17.09.2025 21:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,172;kWh;L1;Echtwert gemessen
17.09.2025 21:00;17.09.2025 21:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,176;kWh;L1;Echtwert gemessen
17.09.2025 21:15;17.09.2025 21:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,177;kWh;L1;Echtwert gemessen
17.09.2025 21:30;17.09.2025 21:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,187;kWh;L1;Echtwert gemessen
17.09.2025 21:45;17.09.2025 22:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,192;kWh;L1;Echtwert gemessen
17.09.2025 22:00;17.09.2025 22:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,192;kWh;L1;Echtwert gemessen
17.09.2025 22:15;17.09.2025 22:30;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,181;kWh;L1;Echtwert gemessen
17.09.2025 22:30;17.09.2025 22:45;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,169;kWh;L1;Echtwert gemessen
17.09.2025 22:45;17.09.2025 23:00;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,174;kWh;L1;Echtwert gemessen
17.09.2025 23:00;17.09.2025 23:15;AT00700XXXXXXXXXXXXXXXXXXXXXXXXXX;;;;;0,17;kWh;L1;Echtwert gemessen
