"Datum und Uhrzeit";"Lastgänge (306,499 kWh)";"Status"
"2023-06-28 15:45:00";0;"Wert ist gültig"
"2023-06-28 16:00:00";0;"Wert ist gültig"
"2023-06-28 16:15:00";0;"Wert ist gültig"
"2023-06-28 16:30:00";0;"Wert ist gültig"
"2023-06-28 16:45:00";0;"Wert ist gültig"
"2023-06-28 17:00:00";0;"Wert ist gültig"
"2023-06-28 17:15:00";0;"Wert ist gültig"
"2023-06-28 17:30:00";0.039;"Wert ist gültig"
"2023-06-28 17:45:00";0.273;"Wert ist gültig"
"2023-06-28 18:00:00";0.03;"Wert ist gültig"
"2023-06-28 18:15:00";0.469;"Wert ist gültig"
"2023-06-28 18:30:00";1.337;"Wert ist gültig"
"2023-06-28 18:45:00";0.963;"Wert ist gültig"
"2023-06-28 19:00:00";0;"Wert ist gültig"
"2023-06-28 19:15:00";0;"Wert ist gültig"
"2023-06-28 19:30:00";0;"Wert ist gültig"
"2023-06-28 19:45:00";0.003;"Wert ist gültig"
"2023-06-28 20:00:00";0;"Wert ist gültig"
"2023-06-28 20:15:00";0;"Wert ist gültig"
"2023-06-28 20:30:00";0;"Wert ist gültig"
"2023-06-28 20:45:00";0.002;"Wert ist gültig"
"2023-06-28 21:00:00";0.046;"Wert ist gültig"
"2023-06-28 21:15:00";0.1;"Wert ist gültig"
"2023-06-28 21:30:00";0.094;"Wert ist gültig"
"2023-06-28 21:45:00";0.118;"Wert ist gültig"
"2023-06-28 22:00:00";0.095;"Wert ist gültig"
"2023-06-28 22:15:00";0.065;"Wert ist gültig"
"2023-06-28 22:30:00";0.071;"Wert ist gültig"
"2023-06-28 22:45:00";0.083;"Wert ist gültig"
"2023-06-28 23:00:00";0.071;"Wert ist gültig"
"2023-06-28 23:15:00";0.065;"Wert ist gültig"
"2023-06-28 23:30:00";0.051;"Wert ist gültig"
"2023-06-28 23:45:00";0.06;"Wert ist gültig"
"2023-06-29 00:00:00";0.034;"Wert ist gültig"
"2023-06-29 00:15:00";0.034;"Wert ist gültig"
"2023-06-29 00:30:00";0.044;"Wert ist gültig"
"2023-06-29 00:45:00";0.052;"Wert ist gültig"
"2023-06-29 01:00:00";0.049;"Wert ist gültig"
"2023-06-29 01:15:00";0.077;"Wert ist gültig"
"2023-06-29 01:30:00";0.079;"Wert ist gültig"
"2023-06-29 01:45:00";0.07;"Wert ist gültig"
"2023-06-29 02:00:00";0.293;"Wert ist gültig"
"2023-06-29 02:15:00";0.232;"Wert ist gültig"
"2023-06-29 02:30:00";0.24;"Wert ist gültig"
"2023-06-29 02:45:00";0.22;"Wert ist gültig"
"2023-06-29 03:00:00";0.048;"Wert ist gültig"
"2023-06-29 03:15:00";0.059;"Wert ist gültig"
"2023-06-29 03:30:00";0.055;"Wert ist gültig"
"2023-06-29 03:45:00";0.039;"Wert ist gültig"
"2023-06-29 04:00:00";0.034;"Wert ist gültig"
"2023-06-29 04:15:00";0.039;"Wert ist gültig"
"2023-06-29 04:30:00";0.048;"Wert ist gültig"
"2023-06-29 04:45:00";0.085;"Wert ist gültig"
"2023-06-29 05:00:00";0.069;"Wert ist gültig"
"2023-06-29 05:15:00";0.049;"Wert ist gültig"
"2023-06-29 05:30:00";0.002;"Wert ist gültig"
"2023-06-29 05:45:00";0;"Wert ist gültig"
"2023-06-29 06:00:00";0.019;"Wert ist gültig"
"2023-06-29 06:15:00";0;"Wert ist gültig"
"2023-06-29 06:30:00";0;"Wert ist gültig"
"2023-06-29 06:45:00";0;"Wert ist gültig"
"2023-06-29 07:00:00";0;"Wert ist gültig"
"2023-06-29 07:15:00";0;"Wert ist gültig"
"2023-06-29 07:30:00";0;"Wert ist gültig"
"2023-06-29 07:45:00";0.42;"Wert ist gültig"
"2023-06-29 08:00:00";0;"Wert ist gültig"
"2023-06-29 08:15:00";0;"Wert ist gültig"
"2023-06-29 08:30:00";0;"Wert ist gültig"
"2023-06-29 08:45:00";0;"Wert ist gültig"
"2023-06-29 09:00:00";0;"Wert ist gültig"
"2023-06-29 09:15:00";0;"Wert ist gültig"
"2023-06-29 09:30:00";0;"Wert ist gültig"
"2023-06-29 09:45:00";0;"Wert ist gültig"
"2023-06-29 10:00:00";0;"Wert ist gültig"
"2023-06-29 10:15:00";0;"Wert ist gültig"
"2023-06-29 10:30:00";0;"Wert ist gültig"
"2023-06-29 10:45:00";0;"Wert ist gültig"
"2023-06-29 11:00:00";0;"Wert ist gültig"
"2023-06-29 11:15:00";0;"Wert ist gültig"
"2023-06-29 11:30:00";0;"Wert ist gültig"
"2023-06-29 11:45:00";0;"Wert ist gültig"
"2023-06-29 12:00:00";0;"Wert ist gültig"
"2023-06-29 12:15:00";0;"Wert ist gültig"
"2023-06-29 12:30:00";0;"Wert ist gültig"
"2023-06-29 12:45:00";0;"Wert ist gültig"
"2023-06-29 13:00:00";0;"Wert ist gültig"
"2023-06-29 13:15:00";0;"Wert ist gültig"
"2023-06-29 13:30:00";0;"Wert ist gültig"
"2023-06-29 13:45:00";0;"Wert ist gültig"
"2023-06-29 14:00:00";0;"Wert ist gültig"
"2023-06-29 14:15:00";0;"Wert ist gültig"
"2023-06-29 14:30:00";0;"Wert ist gültig"
"2023-06-29 14:45:00";0;"Wert ist gültig"
"2023-06-29 15:00:00";0;"Wert ist gültig"
"2023-06-29 15:15:00";0;"Wert ist gültig"
"2023-06-29 15:30:00";0;"Wert ist gültig"
"2023-06-29 15:45:00";0;"Wert ist gültig"
"2023-06-29 16:00:00";0;"Wert ist gültig"
"2023-06-29 16:15:00";0;"Wert ist gültig"
"2023-06-29 16:30:00";0;"Wert ist gültig"
"2023-06-29 16:45:00";0;"Wert ist gültig"
"2023-06-29 17:00:00";0;"Wert ist gültig"
"2023-06-29 17:15:00";0;"Wert ist gültig"
"2023-06-29 17:30:00";0;"Wert ist gültig"
"2023-06-29 17:45:00";0;"Wert ist gültig"
"2023-06-29 18:00:00";0;"Wert ist gültig"
"2023-06-29 18:15:00";0;"Wert ist gültig"
"2023-06-29 18:30:00";0;"Wert ist gültig"
"2023-06-29 18:45:00";0.292;"Wert ist gültig"
"2023-06-29 19:00:00";1.557;"Wert ist gültig"
"2023-06-29 19:15:00";0.077;"Wert ist gültig"
"2023-06-29 19:30:00";0;"Wert ist gültig"
"2023-06-29 19:45:00";0;"Wert ist gültig"
"2023-06-29 20:00:00";0.002;"Wert ist gültig"
"2023-06-29 20:15:00";0;"Wert ist gültig"
"2023-06-29 20:30:00";0.01;"Wert ist gültig"
"2023-06-29 20:45:00";0.686;"Wert ist gültig"
"2023-06-29 21:00:00";0.766;"Wert ist gültig"
"2023-06-29 21:15:00";0.101;"Wert ist gültig"
"2023-06-29 21:30:00";0.068;"Wert ist gültig"
"2023-06-29 21:45:00";0.071;"Wert ist gültig"
"2023-06-29 22:00:00";0.078;"Wert ist gültig"
"2023-06-29 22:15:00";0.061;"Wert ist gültig"
"2023-06-29 22:30:00";0.066;"Wert ist gültig"
"2023-06-29 22:45:00";0.089;"Wert ist gültig"
"2023-06-29 23:00:00";0.083;"Wert ist gültig"
"2023-06-29 23:15:00";0.07;"Wert ist gültig"
"2023-06-29 23:30:00";0.064;"Wert ist gültig"
"2023-06-29 23:45:00";0.059;"Wert ist gültig"
"2023-06-30 00:00:00";0.038;"Wert ist gültig"
"2023-06-30 00:15:00";0.043;"Wert ist gültig"
"2023-06-30 00:30:00";0.038;"Wert ist gültig"
"2023-06-30 00:45:00";0.048;"Wert ist gültig"
"2023-06-30 01:00:00";0.183;"Wert ist gültig"
"2023-06-30 01:15:00";0.449;"Wert ist gültig"
"2023-06-30 01:30:00";0.144;"Wert ist gültig"
"2023-06-30 01:45:00";0.071;"Wert ist gültig"
"2023-06-30 02:00:00";0.252;"Wert ist gültig"
"2023-06-30 02:15:00";0.238;"Wert ist gültig"
"2023-06-30 02:30:00";0.243;"Wert ist gültig"
"2023-06-30 02:45:00";0.262;"Wert ist gültig"
"2023-06-30 03:00:00";0.079;"Wert ist gültig"
"2023-06-30 03:15:00";0.073;"Wert ist gültig"
"2023-06-30 03:30:00";0.068;"Wert ist gültig"
"2023-06-30 03:45:00";0.075;"Wert ist gültig"
"2023-06-30 04:00:00";0.034;"Wert ist gültig"
"2023-06-30 04:15:00";0.032;"Wert ist gültig"
"2023-06-30 04:30:00";0.049;"Wert ist gültig"
"2023-06-30 04:45:00";0.049;"Wert ist gültig"
"2023-06-30 05:00:00";0.048;"Wert ist gültig"
"2023-06-30 05:15:00";0.027;"Wert ist gültig"
"2023-06-30 05:30:00";0;"Wert ist gültig"
"2023-06-30 05:45:00";0;"Wert ist gültig"
"2023-06-30 06:00:00";0.443;"Wert ist gültig"
"2023-06-30 06:15:00";0.835;"Wert ist gültig"
"2023-06-30 06:30:00";0.49;"Wert ist gültig"
"2023-06-30 06:45:00";0;"Wert ist gültig"
"2023-06-30 07:00:00";0;"Wert ist gültig"
"2023-06-30 07:15:00";0;"Wert ist gültig"
"2023-06-30 07:30:00";0;"Wert ist gültig"
"2023-06-30 07:45:00";0;"Wert ist gültig"
"2023-06-30 08:00:00";0;"Wert ist gültig"
"2023-06-30 08:15:00";0;"Wert ist gültig"
"2023-06-30 08:30:00";0;"Wert ist gültig"
"2023-06-30 08:45:00";0;"Wert ist gültig"
"2023-06-30 09:00:00";0;"Wert ist gültig"
"2023-06-30 09:15:00";0;"Wert ist gültig"
"2023-06-30 09:30:00";0;"Wert ist gültig"
"2023-06-30 09:45:00";0;"Wert ist gültig"
"2023-06-30 10:00:00";0;"Wert ist gültig"
"2023-06-30 10:15:00";0;"Wert ist gültig"
"2023-06-30 10:30:00";0;"Wert ist gültig"
"2023-06-30 10:45:00";0;"Wert ist gültig"
"2023-06-30 11:00:00";0;"Wert ist gültig"
"2023-06-30 11:15:00";0;"Wert ist gültig"
"2023-06-30 11:30:00";0;"Wert ist gültig"
"2023-06-30 11:45:00";0;"Wert ist gültig"
"2023-06-30 12:00:00";0;"Wert ist gültig"
"2023-06-30 12:15:00";0;"Wert ist gültig"
"2023-06-30 12:30:00";0;"Wert ist gültig"
"2023-06-30 12:45:00";0;"Wert ist gültig"
"2023-06-30 13:00:00";0.001;"Wert ist gültig"
"2023-06-30 13:15:00";0;"Wert ist gültig"
"2023-06-30 13:30:00";0;"Wert ist gültig"
"2023-06-30 13:45:00";0;"Wert ist gültig"
"2023-06-30 14:00:00";0;"Wert ist gültig"
"2023-06-30 14:15:00";0;"Wert ist gültig"
"2023-06-30 14:30:00";0;"Wert ist gültig"
"2023-06-30 14:45:00";0;"Wert ist gültig"
"2023-06-30 15:00:00";0.007;"Wert ist gültig"
"2023-06-30 15:15:00";0;"Wert ist gültig"
"2023-06-30 15:30:00";0;"Wert ist gültig"
"2023-06-30 15:45:00";0.017;"Wert ist gültig"
"2023-06-30 16:00:00";0.001;"Wert ist gültig"
"2023-06-30 16:15:00";0;"Wert ist gültig"
"2023-06-30 16:30:00";0;"Wert ist gültig"
"2023-06-30 16:45:00";0;"Wert ist gültig"
"2023-06-30 17:00:00";0;"Wert ist gültig"
"2023-06-30 17:15:00";0;"Wert ist gültig"
"2023-06-30 17:30:00";0;"Wert ist gültig"
"2023-06-30 17:45:00";0;"Wert ist gültig"
"2023-06-30 18:00:00";0;"Wert ist gültig"
"2023-06-30 18:15:00";0;"Wert ist gültig"
"2023-06-30 18:30:00";0.002;"Wert ist gültig"
"2023-06-30 18:45:00";0.893;"Wert ist gültig"
"2023-06-30 19:00:00";0;"Wert ist gültig"
"2023-06-30 19:15:00";0;"Wert ist gültig"
"2023-06-30 19:30:00";0;"Wert ist gültig"
"2023-06-30 19:45:00";0;"Wert ist gültig"
"2023-06-30 20:00:00";0;"Wert ist gültig"
"2023-06-30 20:15:00";0.039;"Wert ist gültig"
"2023-06-30 20:30:00";0.063;"Wert ist gültig"
"2023-06-30 20:45:00";0.092;"Wert ist gültig"
"2023-06-30 21:00:00";0.116;"Wert ist gültig"
"2023-06-30 21:15:00";0.099;"Wert ist gültig"
"2023-06-30 21:30:00";0.094;"Wert ist gültig"
"2023-06-30 21:45:00";0.095;"Wert ist gültig"
"2023-06-30 22:00:00";0.078;"Wert ist gültig"
"2023-06-30 22:15:00";0.056;"Wert ist gültig"
"2023-06-30 22:30:00";0.049;"Wert ist gültig"
"2023-06-30 22:45:00";0.063;"Wert ist gültig"
"2023-06-30 23:00:00";0.071;"Wert ist gültig"
"2023-06-30 23:15:00";0.043;"Wert ist gültig"
"2023-06-30 23:30:00";0.037;"Wert ist gültig"
"2023-06-30 23:45:00";0.069;"Wert ist gültig"
"2023-07-01 00:00:00";0.062;"Wert ist gültig"
"2023-07-01 00:15:00";0.057;"Wert ist gültig"
"2023-07-01 00:30:00";0.074;"Wert ist gültig"
"2023-07-01 00:45:00";0.084;"Wert ist gültig"
"2023-07-01 01:00:00";0.08;"Wert ist gültig"
"2023-07-01 01:15:00";0.058;"Wert ist gültig"
"2023-07-01 01:30:00";0.038;"Wert ist gültig"
"2023-07-01 01:45:00";0.041;"Wert ist gültig"
"2023-07-01 02:00:00";0.212;"Wert ist gültig"
"2023-07-01 02:15:00";0.215;"Wert ist gültig"
"2023-07-01 02:30:00";0.221;"Wert ist gültig"
"2023-07-01 02:45:00";0.236;"Wert ist gültig"
"2023-07-01 03:00:00";0.069;"Wert ist gültig"
"2023-07-01 03:15:00";0.056;"Wert ist gültig"
"2023-07-01 03:30:00";0.061;"Wert ist gültig"
"2023-07-01 03:45:00";0.073;"Wert ist gültig"
"2023-07-01 04:00:00";0.059;"Wert ist gültig"
"2023-07-01 04:15:00";0.055;"Wert ist gültig"
"2023-07-01 04:30:00";0.065;"Wert ist gültig"
"2023-07-01 04:45:00";0.073;"Wert ist gültig"
"2023-07-01 05:00:00";0.582;"Wert ist gültig"
"2023-07-01 05:15:00";1.221;"Wert ist gültig"
"2023-07-01 05:30:00";0.506;"Wert ist gültig"
"2023-07-01 05:45:00";0.043;"Wert ist gültig"
"2023-07-01 06:00:00";0.209;"Wert ist gültig"
"2023-07-01 06:15:00";0.189;"Wert ist gültig"
"2023-07-01 06:30:00";0.193;"Wert ist gültig"
"2023-07-01 06:45:00";0.225;"Wert ist gültig"
"2023-07-01 07:00:00";0.297;"Wert ist gültig"
"2023-07-01 07:15:00";0.317;"Wert ist gültig"
"2023-07-01 07:30:00";0.368;"Wert ist gültig"
"2023-07-01 07:45:00";0.289;"Wert ist gültig"
"2023-07-01 08:00:00";0.285;"Wert ist gültig"
"2023-07-01 08:15:00";0.262;"Wert ist gültig"
"2023-07-01 08:30:00";0.375;"Wert ist gültig"
"2023-07-01 08:45:00";0.178;"Wert ist gültig"
"2023-07-01 09:00:00";0.008;"Wert ist gültig"
"2023-07-01 09:15:00";0;"Wert ist gültig"
"2023-07-01 09:30:00";0.436;"Wert ist gültig"
"2023-07-01 09:45:00";0.144;"Wert ist gültig"
"2023-07-01 10:00:00";0;"Wert ist gültig"
"2023-07-01 10:15:00";0.004;"Wert ist gültig"
"2023-07-01 10:30:00";0.015;"Wert ist gültig"
"2023-07-01 10:45:00";0.152;"Wert ist gültig"
"2023-07-01 11:00:00";0.261;"Wert ist gültig"
"2023-07-01 11:15:00";0.08;"Wert ist gültig"
"2023-07-01 11:30:00";0.219;"Wert ist gültig"
"2023-07-01 11:45:00";0;"Wert ist gültig"
"2023-07-01 12:00:00";0;"Wert ist gültig"
"2023-07-01 12:15:00";0;"Wert ist gültig"
"2023-07-01 12:30:00";0.018;"Wert ist gültig"
"2023-07-01 12:45:00";0.107;"Wert ist gültig"
"2023-07-01 13:00:00";0.001;"Wert ist gültig"
"2023-07-01 13:15:00";0.003;"Wert ist gültig"
"2023-07-01 13:30:00";0;"Wert ist gültig"
"2023-07-01 13:45:00";0;"Wert ist gültig"
"2023-07-01 14:00:00";0;"Wert ist gültig"
"2023-07-01 14:15:00";0;"Wert ist gültig"
"2023-07-01 14:30:00";0;"Wert ist gültig"
"2023-07-01 14:45:00";0;"Wert ist gültig"
"2023-07-01 15:00:00";0;"Wert ist gültig"
"2023-07-01 15:15:00";0;"Wert ist gültig"
"2023-07-01 15:30:00";0;"Wert ist gültig"
"2023-07-01 15:45:00";0;"Wert ist gültig"
"2023-07-01 16:00:00";0;"Wert ist gültig"
"2023-07-01 16:15:00";0;"Wert ist gültig"
"2023-07-01 16:30:00";0;"Wert ist gültig"
"2023-07-01 16:45:00";0.317;"Wert ist gültig"
"2023-07-01 17:00:00";0;"Wert ist gültig"
"2023-07-01 17:15:00";0;"Wert ist gültig"
"2023-07-01 17:30:00";0;"Wert ist gültig"
"2023-07-01 17:45:00";0;"Wert ist gültig"
"2023-07-01 18:00:00";0;"Wert ist gültig"
"2023-07-01 18:15:00";0;"Wert ist gültig"
"2023-07-01 18:30:00";0;"Wert ist gültig"
"2023-07-01 18:45:00";0;"Wert ist gültig"
"2023-07-01 19:00:00";0;"Wert ist gültig"
"2023-07-01 19:15:00";0;"Wert ist gültig"
"2023-07-01 19:30:00";0;"Wert ist gültig"
"2023-07-01 19:45:00";0;"Wert ist gültig"
"2023-07-01 20:00:00";0;"Wert ist gültig"
"2023-07-01 20:15:00";0;"Wert ist gültig"
"2023-07-01 20:30:00";0;"Wert ist gültig"
"2023-07-01 20:45:00";0.01;"Wert ist gültig"
"2023-07-01 21:00:00";0.049;"Wert ist gültig"
"2023-07-01 21:15:00";0.086;"Wert ist gültig"
"2023-07-01 21:30:00";0.358;"Wert ist gültig"
"2023-07-01 21:45:00";0.777;"Wert ist gültig"
"2023-07-01 22:00:00";1.231;"Wert ist gültig"
"2023-07-01 22:15:00";0.093;"Wert ist gültig"
"2023-07-01 22:30:00";0.084;"Wert ist gültig"
"2023-07-01 22:45:00";0.077;"Wert ist gültig"
"2023-07-01 23:00:00";0.077;"Wert ist gültig"
"2023-07-01 23:15:00";0.065;"Wert ist gültig"
"2023-07-01 23:30:00";0.055;"Wert ist gültig"
"2023-07-01 23:45:00";0.045;"Wert ist gültig"
"2023-07-02 00:00:00";0.045;"Wert ist gültig"
"2023-07-02 00:15:00";0.047;"Wert ist gültig"
"2023-07-02 00:30:00";0.056;"Wert ist gültig"
"2023-07-02 00:45:00";0.06;"Wert ist gültig"
"2023-07-02 01:00:00";0.043;"Wert ist gültig"
"2023-07-02 01:15:00";0.042;"Wert ist gültig"
"2023-07-02 01:30:00";0.039;"Wert ist gültig"
"2023-07-02 01:45:00";0.061;"Wert ist gültig"
"2023-07-02 02:00:00";0.244;"Wert ist gültig"
"2023-07-02 02:15:00";0.243;"Wert ist gültig"
"2023-07-02 02:30:00";0.263;"Wert ist gültig"
"2023-07-02 02:45:00";0.245;"Wert ist gültig"
"2023-07-02 03:00:00";0.063;"Wert ist gültig"
"2023-07-02 03:15:00";0.05;"Wert ist gültig"
"2023-07-02 03:30:00";0.045;"Wert ist gültig"
"2023-07-02 03:45:00";0.035;"Wert ist gültig"
"2023-07-02 04:00:00";0.045;"Wert ist gültig"
"2023-07-02 04:15:00";0.051;"Wert ist gültig"
"2023-07-02 04:30:00";0.062;"Wert ist gültig"
"2023-07-02 04:45:00";0.052;"Wert ist gültig"
"2023-07-02 05:00:00";0.044;"Wert ist gültig"
"2023-07-02 05:15:00";0.06;"Wert ist gültig"
"2023-07-02 05:30:00";0.072;"Wert ist gültig"
"2023-07-02 05:45:00";0.038;"Wert ist gültig"
"2023-07-02 06:00:00";0.123;"Wert ist gültig"
"2023-07-02 06:15:00";0.224;"Wert ist gültig"
"2023-07-02 06:30:00";0.863;"Wert ist gültig"
"2023-07-02 06:45:00";1.693;"Wert ist gültig"
"2023-07-02 07:00:00";0.344;"Wert ist gültig"
"2023-07-02 07:15:00";0.289;"Wert ist gültig"
"2023-07-02 07:30:00";0.238;"Wert ist gültig"
"2023-07-02 07:45:00";0.358;"Wert ist gültig"
"2023-07-02 08:00:00";0.392;"Wert ist gültig"
"2023-07-02 08:15:00";0.169;"Wert ist gültig"
"2023-07-02 08:30:00";0.005;"Wert ist gültig"
"2023-07-02 08:45:00";0.099;"Wert ist gültig"
"2023-07-02 09:00:00";0.081;"Wert ist gültig"
"2023-07-02 09:15:00";0.403;"Wert ist gültig"
"2023-07-02 09:30:00";1.327;"Wert ist gültig"
"2023-07-02 09:45:00";0.072;"Wert ist gültig"
"2023-07-02 10:00:00";0.049;"Wert ist gültig"
"2023-07-02 10:15:00";0;"Wert ist gültig"
"2023-07-02 10:30:00";0;"Wert ist gültig"
"2023-07-02 10:45:00";0.001;"Wert ist gültig"
"2023-07-02 11:00:00";0.152;"Wert ist gültig"
"2023-07-02 11:15:00";0.154;"Wert ist gültig"
"2023-07-02 11:30:00";0.511;"Wert ist gültig"
"2023-07-02 11:45:00";0.953;"Wert ist gültig"
"2023-07-02 12:00:00";0.47;"Wert ist gültig"
"2023-07-02 12:15:00";0.731;"Wert ist gültig"
"2023-07-02 12:30:00";0.782;"Wert ist gültig"
"2023-07-02 12:45:00";0.034;"Wert ist gültig"
"2023-07-02 13:00:00";0.016;"Wert ist gültig"
"2023-07-02 13:15:00";0;"Wert ist gültig"
"2023-07-02 13:30:00";0;"Wert ist gültig"
"2023-07-02 13:45:00";0;"Wert ist gültig"
"2023-07-02 14:00:00";0;"Wert ist gültig"
"2023-07-02 14:15:00";0;"Wert ist gültig"
"2023-07-02 14:30:00";0;"Wert ist gültig"
"2023-07-02 14:45:00";0.205;"Wert ist gültig"
"2023-07-02 15:00:00";0.179;"Wert ist gültig"
"2023-07-02 15:15:00";0;"Wert ist gültig"
"2023-07-02 15:30:00";0;"Wert ist gültig"
"2023-07-02 15:45:00";0;"Wert ist gültig"
"2023-07-02 16:00:00";0;"Wert ist gültig"
"2023-07-02 16:15:00";0;"Wert ist gültig"
"2023-07-02 16:30:00";0;"Wert ist gültig"
"2023-07-02 16:45:00";0;"Wert ist gültig"
"2023-07-02 17:00:00";0;"Wert ist gültig"
"2023-07-02 17:15:00";0;"Wert ist gültig"
"2023-07-02 17:30:00";0;"Wert ist gültig"
"2023-07-02 17:45:00";0;"Wert ist gültig"
"2023-07-02 18:00:00";0;"Wert ist gültig"
"2023-07-02 18:15:00";0.001;"Wert ist gültig"
"2023-07-02 18:30:00";0.001;"Wert ist gültig"
"2023-07-02 18:45:00";0;"Wert ist gültig"
"2023-07-02 19:00:00";0;"Wert ist gültig"
"2023-07-02 19:15:00";0.597;"Wert ist gültig"
"2023-07-02 19:30:00";2.364;"Wert ist gültig"
"2023-07-02 19:45:00";0.295;"Wert ist gültig"
"2023-07-02 20:00:00";0.006;"Wert ist gültig"
"2023-07-02 20:15:00";0.53;"Wert ist gültig"
"2023-07-02 20:30:00";0.24;"Wert ist gültig"
"2023-07-02 20:45:00";0.154;"Wert ist gültig"
"2023-07-02 21:00:00";0.235;"Wert ist gültig"
"2023-07-02 21:15:00";0.151;"Wert ist gültig"
"2023-07-02 21:30:00";0.086;"Wert ist gültig"
"2023-07-02 21:45:00";0.079;"Wert ist gültig"
"2023-07-02 22:00:00";0.062;"Wert ist gültig"
"2023-07-02 22:15:00";0.051;"Wert ist gültig"
"2023-07-02 22:30:00";0.073;"Wert ist gültig"
"2023-07-02 22:45:00";0.071;"Wert ist gültig"
"2023-07-02 23:00:00";0.052;"Wert ist gültig"
"2023-07-02 23:15:00";0.061;"Wert ist gültig"
"2023-07-02 23:30:00";0.09;"Wert ist gültig"
"2023-07-02 23:45:00";0.071;"Wert ist gültig"
"2023-07-03 00:00:00";0.067;"Wert ist gültig"
"2023-07-03 00:15:00";0.09;"Wert ist gültig"
"2023-07-03 00:30:00";0.086;"Wert ist gültig"
"2023-07-03 00:45:00";0.069;"Wert ist gültig"
"2023-07-03 01:00:00";0.046;"Wert ist gültig"
"2023-07-03 01:15:00";0.055;"Wert ist gültig"
"2023-07-03 01:30:00";0.053;"Wert ist gültig"
"2023-07-03 01:45:00";0.046;"Wert ist gültig"
"2023-07-03 02:00:00";0.223;"Wert ist gültig"
"2023-07-03 02:15:00";1.218;"Wert ist gültig"
"2023-07-03 02:30:00";2.561;"Wert ist gültig"
"2023-07-03 02:45:00";0.765;"Wert ist gültig"
"2023-07-03 03:00:00";0.08;"Wert ist gültig"
"2023-07-03 03:15:00";0.07;"Wert ist gültig"
"2023-07-03 03:30:00";0.076;"Wert ist gültig"
"2023-07-03 03:45:00";0.064;"Wert ist gültig"
"2023-07-03 04:00:00";0.056;"Wert ist gültig"
"2023-07-03 04:15:00";0.063;"Wert ist gültig"
"2023-07-03 04:30:00";0.073;"Wert ist gültig"
"2023-07-03 04:45:00";0.065;"Wert ist gültig"
"2023-07-03 05:00:00";0.055;"Wert ist gültig"
"2023-07-03 05:15:00";0.046;"Wert ist gültig"
"2023-07-03 05:30:00";0.023;"Wert ist gültig"
"2023-07-03 05:45:00";0;"Wert ist gültig"
"2023-07-03 06:00:00";0.13;"Wert ist gültig"
"2023-07-03 06:15:00";0.136;"Wert ist gültig"
"2023-07-03 06:30:00";0.086;"Wert ist gültig"
"2023-07-03 06:45:00";0.067;"Wert ist gültig"
"2023-07-03 07:00:00";0.091;"Wert ist gültig"
"2023-07-03 07:15:00";0.145;"Wert ist gültig"
"2023-07-03 07:30:00";0.127;"Wert ist gültig"
"2023-07-03 07:45:00";0.02;"Wert ist gültig"
"2023-07-03 08:00:00";0;"Wert ist gültig"
"2023-07-03 08:15:00";0;"Wert ist gültig"
"2023-07-03 08:30:00";0;"Wert ist gültig"
"2023-07-03 08:45:00";0;"Wert ist gültig"
"2023-07-03 09:00:00";0;"Wert ist gültig"
"2023-07-03 09:15:00";0;"Wert ist gültig"
"2023-07-03 09:30:00";0.125;"Wert ist gültig"
"2023-07-03 09:45:00";0.007;"Wert ist gültig"
"2023-07-03 10:00:00";0;"Wert ist gültig"
"2023-07-03 10:15:00";0;"Wert ist gültig"
"2023-07-03 10:30:00";0;"Wert ist gültig"
"2023-07-03 10:45:00";0;"Wert ist gültig"
"2023-07-03 11:00:00";0;"Wert ist gültig"
"2023-07-03 11:15:00";0;"Wert ist gültig"
"2023-07-03 11:30:00";0;"Wert ist gültig"
"2023-07-03 11:45:00";0;"Wert ist gültig"
"2023-07-03 12:00:00";0;"Wert ist gültig"
"2023-07-03 12:15:00";0;"Wert ist gültig"
"2023-07-03 12:30:00";0;"Wert ist gültig"
"2023-07-03 12:45:00";0;"Wert ist gültig"
"2023-07-03 13:00:00";0;"Wert ist gültig"
"2023-07-03 13:15:00";0;"Wert ist gültig"
"2023-07-03 13:30:00";0;"Wert ist gültig"
"2023-07-03 13:45:00";0;"Wert ist gültig"
"2023-07-03 14:00:00";0;"Wert ist gültig"
"2023-07-03 14:15:00";0;"Wert ist gültig"
"2023-07-03 14:30:00";0;"Wert ist gültig"
"2023-07-03 14:45:00";0;"Wert ist gültig"
"2023-07-03 15:00:00";0;"Wert ist gültig"
"2023-07-03 15:15:00";0;"Wert ist gültig"
"2023-07-03 15:30:00";0.669;"Wert ist gültig"
"2023-07-03 15:45:00";0;"Wert ist gültig"
"2023-07-03 16:00:00";0;"Wert ist gültig"
"2023-07-03 16:15:00";0;"Wert ist gültig"
"2023-07-03 16:30:00";0;"Wert ist gültig"
"2023-07-03 16:45:00";0;"Wert ist gültig"
"2023-07-03 17:00:00";0;"Wert ist gültig"
"2023-07-03 17:15:00";0.036;"Wert ist gültig"
"2023-07-03 17:30:00";0.034;"Wert ist gültig"
"2023-07-03 17:45:00";0.062;"Wert ist gültig"
"2023-07-03 18:00:00";0.972;"Wert ist gültig"
"2023-07-03 18:15:00";0;"Wert ist gültig"
"2023-07-03 18:30:00";0;"Wert ist gültig"
"2023-07-03 18:45:00";0;"Wert ist gültig"
"2023-07-03 19:00:00";0;"Wert ist gültig"
"2023-07-03 19:15:00";0.015;"Wert ist gültig"
"2023-07-03 19:30:00";0.373;"Wert ist gültig"
